c,#,Game,Release date,Price,Score rank(Userscore / Metascore),Price X Owners,Owners,plus minus,Players,plus minus,Avg Playtime,Median Playtime
1,1264,Moon Colonization Project,7/9/2016,$2.99,N/A (N/A),"$89,403.99","29,901","±4,941","23,066","±4,339",4:10:00,4:30:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,671,Habitat,1/26/2016,$14.99,13% (55%),"$438,607.40","29,260","±4,887","25,415","±4,555",1:41:00,0:43:00
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1,1040,Infectonator : Survivors,8/8/2016,$11.99,29% (69%),"$340,587.94","28,406","±4,816","26,270","±4,631",8:32:00,2:50:00
,,,,,,,,,,,,
